MOR41_1,-1,MOR41_ED01,-1,MOR41_CO,1,MOR41_PR01,-43.100000093466
MOR41_2,-1,MOR41_ED02,-1,MOR41_CO,1,MOR41_PR02,-46.599999939447
MOR41_3,-1,MOR41_ED03,-1,MOR41_CO,1,MOR41_PR03,-27.600000058397
MOR41_4,-1,MOR41_ED04,-1,MOR41_CO,1,MOR41_PR04,-62.499999938985006
MOR41_5,-1,MOR41_ED05,-1,MOR41_CO,1,MOR41_PR05,3.70000014197
MOR41_6,-1,MOR41_ED01,-1,MOR41_H2,1,MOR41_PR06,-23.199999821729
MOR41_7,-1,MOR41_ED07,-1,MOR41_H2,1,MOR41_PR07,-16.200000129766998
MOR41_8,-1,MOR41_ED08,-1,MOR41_H2,1,MOR41_PR08,-17.199999727185002
MOR41_9,-1,MOR41_ED09,-1,MOR41_H2,1,MOR41_PR09,-18.699999750821
MOR41_10,-1,MOR41_ED10,-1,MOR41_C3H8,1,MOR41_PR10,-22.60000018878
MOR41_11,-1,MOR41_ED11,-1,MOR41_C2H6,1,MOR41_PR11,26.999999797939
MOR41_12,-1,MOR41_ED01,-1,MOR41_C2H4,1,MOR41_PR12,-29.800000176731
MOR41_13,-1,MOR41_ED13,-1,MOR41_C2H4,1,MOR41_PR13,-43.199999927706
MOR41_14,-1,MOR41_ED14,-1,MOR41_COD,1,MOR41_PR14,-51.999999773533
MOR41_15,-1,MOR41_ED15,-1,MOR41_CO2,1,MOR41_PR15,-4.100000106439
MOR41_16,-1,MOR41_ED16a,-1,MOR41_ED16b,1,MOR41_PR16,-39.799999915965
MOR41_17,-1,MOR41_ED17,-1,MOR41_MeOH,1,MOR41_PR17,-16.100000295527
MOR41_18,-1,MOR41_ED18,-1,MOR41_MeI,1,MOR41_PR18,-34.19999978589
MOR41_19,-1,MOR41_ED18,-1,MOR41_AcI,1,MOR41_PR19,-40.100000046194005
MOR41_20,-1,MOR41_ED18,-1,MOR41_AcCl,1,MOR41_PR20,-30.2000001412
MOR41_21,-1,MOR41_ED21,-1,MOR41_MeI,1,MOR41_PR21,-15.1000000706
MOR41_22,-1,MOR41_ED22,-1,MOR41_I2,1,MOR41_PR22,-35.900000105515
MOR41_23,-1,MOR41_ED18,-1,MOR41_I2,1,MOR41_PR23,-54.999999820805
MOR41_24,-1,MOR41_ED24,-1,MOR41_PCy3,1,MOR41_PR24,-41.60000006983
MOR41_25,-1,MOR41_ED25,-1,MOR41_PCy3,1,MOR41_PR25,-45.899999844749
MOR41_26,-1,MOR41_ED26,-2,MOR41_PMe3,1,MOR41_PR26,1,MOR41_COD,-36.399999904224
MOR41_27,-1,MOR41_ED26,-1,MOR41_ED27,1,MOR41_PR27,1,MOR41_COD,-21.800000259842
MOR41_28,-1,MOR41_ED26,-1,MOR41_ED28,1,MOR41_PR28,1,MOR41_COD,-36.300000069984
MOR41_29,-1,MOR41_ED29,-1,MOR41_ED28,1,MOR41_PR29,1,MOR41_COD,-28.300000153095002
MOR41_30,-1,MOR41_ED29,-1,MOR41_ED30,1,MOR41_PR30,1,MOR41_COD,-14.000000011433
MOR41_31,-1,MOR41_ED29,-1,MOR41_ED31,1,MOR41_PR31,1,MOR41_COD,-29.900000010971
MOR41_32,-1,MOR41_ED32,-1,MOR41_COD,1,MOR41_PR32,2,MOR41_C2H4,-1.8000001538650001
MOR41_33,-1,MOR41_ED33,-1,MOR41_PhOH,1,MOR41_PR33,1,MOR41_C2H4,-10.699999833932
MOR41_34,-1,MOR41_ED33,-1,MOR41_PhSH,1,MOR41_PR34,1,MOR41_C2H4,-25.600000236051997
MOR41_35,-1,MOR41_ED33,-1,MOR41_PhSeH,1,MOR41_PR35,1,MOR41_C2H4,-30.900000235898
MOR41_36,-1,MOR41_ED36,-1,MOR41_I2,1,MOR41_PR36,1,MOR41_C2H4,-39.799999915965
MOR41_37,-1,MOR41_ED37,-3,MOR41_MeCN,1,MOR41_PR37,1,Bz,-14.000000011433
MOR41_38,-1,MOR41_ED37,-3,MOR41_PMe3,1,MOR41_PR38,1,Bz,-64.39999992709001
MOR41_39,-2,MOR41_ED39,1,MOR41_PR39,-63.900000128381
MOR41_40,-1,MOR41_ED40a,-1,MOR41_ED40b,1,MOR41_PR40,-65.800000116486
MOR41_41,-1,MOR41_ED41,1,MOR41_PR41,-3.199999715752
