LTMBH26_1,-1,LTMBH26_1-RC-AuCl3,1,LTMBH26_1-a-TS-AuCl3,0.011314579
LTMBH26_2,-1,LTMBH26_1-RC-PH3Au+,1,LTMBH26_1-a-TS-PH3Au+,0.011378323
LTMBH26_3,-1,LTMBH26_1-RC-AuCl3,1,LTMBH26_1-b-TS-AuCl3,0.022501669
LTMBH26_4,-1,LTMBH26_1-RC-PH3Au+,1,LTMBH26_1-b-TS-PH3Au+,0.023569383
LTMBH26_5,-1,LTMBH26_1-RC-AuCl3,1,LTMBH26_1-c-TS-AuCl3,0.011936084
LTMBH26_6,-1,LTMBH26_1-RC-PH3Au+,1,LTMBH26_1-c-TS-PH3Au+,0.013242838
LTMBH26_7,-1,LTMBH26_2-RC-AuCl3,1,LTMBH26_2-TS-AuCl3,0.003633414
LTMBH26_8,-1,LTMBH26_2-RC-PH3Au+,1,LTMBH26_2-TS-PH3Au+,0.00713934
LTMBH26_9,-1,LTMBH26_4-a-RC-PH3Au+,1,LTMBH26_4-b-TS-PH3Au+,0.030708723
LTMBH26_10,-1,LTMBH26_5-a-RC-PNP-Ir-I,1,LTMBH26_5-a-TS-PNP-Ir-I,0.003824646
LTMBH26_11,-1,LTMBH26_5-b-RC-Cp-PH3-MeIr-III,1,LTMBH26_5-b-TS-Cp-PH3-MeIr-III,0.013657175
LTMBH26_12,-1,LTMBH26_5-c-RC-dpe-Pt-0,1,LTMBH26_5-c-TS-dpe-Pt-0,0.013864343
LTMBH26_13,-1,LTMBH26_5-d-RC-H2O-Cl2Pt-II,1,LTMBH26_5-d-TS-H2O-Cl2Pt-II,0.00364935
LTMBH26_14,-1,LTMBH26_3-RC-AuCl3,1,LTMBH26_3-TS-AuCl3,0.015856346
LTMBH26_15,-1,LTMBH26_3-RC-AuCl,1,LTMBH26_3-TS-AuCl,0.030979635
LTMBH26_16,-1,LTMBH26_4-a-RC-AuCl3,1,LTMBH26_4-a-TS-AuCl3,0.010884306
LTMBH26_17,-1,LTMBH26_4-a-RC-PH3Au+,1,LTMBH26_4-a-TS-PH3Au+,0.013991831
LTMBH26_18,-1,LTMBH26_4-ap-b-RC-AuCl3,1,LTMBH26_4-a-TS-AuCl3,0.016414107
LTMBH26_19,-1,LTMBH26_4-ap-b-RC-PH3Au+,1,LTMBH26_4-a-TS-PH3Au+,0.013912151
LTMBH26_20,-1,LTMBH26_4-ap-b-RC-AuCl3,1,LTMBH26_4-b-TS-AuCl3,0.023282535
LTMBH26_21,-1,LTMBH26_4-c-RC-AuCl3,1,LTMBH26_4-c-TS-AuCl3,0.013338454
LTMBH26_22,-1,LTMBH26_4-c-RC-PH3Au+,1,LTMBH26_4-c-TS-PH3Au+,0.012079508
LTMBH26_23,-1,LTMBH26_4-cp-d-RC-AuCl3,1,LTMBH26_4-c-TS-AuCl3,0.025051434
LTMBH26_24,-1,LTMBH26_4-cp-d-RC-PH3Au+,1,LTMBH26_4-c-TS-PH3Au+,0.019872225
LTMBH26_25,-1,LTMBH26_4-cp-d-RC-AuCl3,1,LTMBH26_4-d-TS-AuCl3,0.023457831
LTMBH26_26,-1,LTMBH26_4-cp-d-RC-PH3Au+,1,LTMBH26_4-d-TS-PH3Au+,0.023999656
