AIP28_01,-1,AIP28_ThO,1,AIP28_ThO_+,151.74
AIP28_02,-1,AIP28_ThO_+,1,AIP28_ThO_2+,275.34
AIP28_03,-1,AIP28_PaO,1,AIP28_PaO_+,149.43
AIP28_04,-1,AIP28_PaO_+,1,AIP28_PaO_2+,274.65
AIP28_05,-1,AIP28_UO,1,AIP28_UO_+,139.29
AIP28_06,-1,AIP28_UO_+,1,AIP28_UO_2+,299.56
AIP28_07,-1,AIP28_NpO,1,AIP28_NpO_+,137.90
AIP28_08,-1,AIP28_NpO_+,1,AIP28_NpO_2+,311.32
AIP28_09,-1,AIP28_PuO,1,AIP28_PuO_+,142.05
AIP28_10,-1,AIP28_PuO_+,1,AIP28_PuO_2+,335.76
AIP28_11,-1,AIP28_AmO,1,AIP28_AmO_+,143.90
AIP28_12,-1,AIP28_AmO2_+,1,AIP28_AmO2_2+,348.68
AIP28_13,-1,AIP28_CmO,1,AIP28_CmO_+,154.04
AIP28_14,-1,AIP28_CmO_+,1,AIP28_CmO_2+,366.66
AIP28_15,-1,AIP28_ThO2,1,AIP28_ThO2_+,196.01
AIP28_16,-1,AIP28_ThO2_+,1,AIP28_ThO2_2+,348.21
AIP28_17,-1,AIP28_PaO2,1,AIP28_PaO2_+,131.44
AIP28_18,-1,AIP28_PaO2_+,1,AIP28_PaO2_2+,391.80
AIP28_19,-1,AIP28_UO2,1,AIP28_UO2_+,142.98
AIP28_20,-1,AIP28_UO2_+,1,AIP28_UO2_2+,334.61
AIP28_21,-1,AIP28_NpO2,1,AIP28_NpO2_+,145.97
AIP28_22,-1,AIP28_NpO2_+,1,AIP28_NpO2_2+,354.44
AIP28_23,-1,AIP28_PuO2,1,AIP28_PuO2_+,148.28
AIP28_24,-1,AIP28_PuO2_+,1,AIP28_PuO2_2+,356.98
AIP28_25,-1,AIP28_AmO2,1,AIP28_AmO2_+,154.74
AIP28_26,-1,AIP28_AmO2_+,1,AIP28_AmO2_2+,386.26
AIP28_27,-1,AIP28_CmO2,1,AIP28_CmO2_+,193.48
AIP28_28,-1,AIP28_CmO2_+,1,AIP28_CmO2_2+,368.28
